Voter ID,Projects Selected
7846,"P13,P5,P2,P16"
7847,"P21,P20,P4,P15"
7848,"P14,P21,P10,P2,P18"
7849,"P5,P1,P7,P6,P21"
7850,"P18,P12,P15,P5"
7851,"P6,P17,P11,P16,P4,P5"
7852,"P11,P16"
7853,"P12,P21,P2,P10,P17,P13"
7854,"P2,P10,P18,P15,P11,P1"
7855,"P10,P5,P4,P13,P6,P3"
7856,"P16,P13,P15,P19,P21"
7857,"P16,P11"
7858,"P8,P2,P1,P13,P4,P15"
7859,"P18,P20,P9,P10,P19"
7860,"P3,P16,P2,P8"
7861,"P7,P13"
7862,"P16,P8,P20,P3,P4,P11"
7863,"P9,P7,P2,P4,P8,P3"
7864,"P9,P18,P16"
7865,"P6,P5,P16,P9"
7866,"P20,P7,P11,P5,P10,P4"
7867,"P8,P19,P17,P9"
7868,"P4,P1"
7869,"P18,P17,P1,P15"
7870,"P9,P17,P20,P2"
7871,"P20,P6"
7872,"P14,P8,P15,P17,P13"
7873,"P18,P6,P11"
7874,"P21,P20"
7875,"P10,P5,P9,P3,P21,P12"
7876,"P19,P21,P20"
7877,"P3,P9,P7,P1,P2,P20"
7878,"P14,P7"
7879,"P18,P14,P19,P17,P10,P15"
7880,"P19,P11,P3,P17"
7881,"P11,P13,P4,P9,P1"
7882,"P11,P9,P20"
7883,"P13,P1"
7884,"P11,P7"
7885,"P12,P18,P19"
7886,"P10,P18,P13,P16,P3"
7887,"P3,P1,P14"
7888,"P17,P7,P12,P15,P18,P8"
7889,"P15,P18,P7,P9,P3,P6"
7890,"P2,P17,P8,P10,P12"
7891,"P7,P1,P15,P4,P18"
7892,"P6,P11"
7893,"P20,P13,P11"
7894,"P8,P18,P15,P21,P7"
7895,"P3,P15,P5,P1"
7896,"P2,P9,P13,P12"
7897,"P18,P9,P13,P19,P21"
7898,"P15,P4,P7"
7899,"P5,P10"
7900,"P4,P8"
7901,"P13,P12,P8"
7902,"P8,P21,P19,P15,P12"
7903,"P8,P15"
7904,"P6,P8,P20,P12"
7905,"P21,P9,P6,P2"
7906,"P13,P15,P11,P2,P4,P8"
7907,"P21,P10,P20"
7908,"P14,P12,P19"
7909,"P11,P8"
7910,"P16,P14,P7"
7911,"P11,P14,P17,P12,P3,P9"
7912,"P7,P16,P2"
7913,"P17,P11,P12,P4"
7914,"P4,P8,P17"
7915,"P8,P14,P13,P3"
7916,"P7,P12"
7917,"P21,P18,P20,P9,P12,P16"
7918,"P11,P1,P6,P15,P12"
7919,"P20,P18,P1,P2,P3,P4"
7920,"P18,P4"
7921,"P11,P1,P12,P6,P21,P8"
7922,"P18,P5"
7923,"P1,P15"
7924,"P3,P2,P17,P16,P18,P20"
7925,"P16,P10,P11,P14,P8,P9"
7926,"P21,P8,P15,P6,P20"
7927,"P2,P19"
7928,"P2,P14,P7"
7929,"P18,P13,P4"
7930,"P2,P5,P20,P19,P15"
7931,"P5,P3,P16,P18"
7932,"P15,P21,P3"
7933,"P12,P1"
7934,"P18,P8"
7935,"P12,P11,P3"
7936,"P3,P7,P18"
7937,"P2,P17,P8"
7938,"P20,P7,P21"
7939,"P14,P5,P6,P21"
7940,"P5,P9,P1,P2"
7941,"P16,P9"
7942,"P12,P20,P4"
7943,"P9,P16,P8,P18"
7944,"P8,P7,P13"
7945,"P2,P15,P14,P6,P17"
7946,"P20,P19"
7947,"P14,P1,P11,P5"
7948,"P21,P10,P1,P18"
7949,"P16,P15,P4,P1"
7950,"P5,P15"
7951,"P16,P18,P20,P14"
7952,"P16,P21,P18,P4,P19,P14"
7953,"P20,P2,P5,P10"
7954,"P7,P17,P19,P14,P13,P11"
7955,"P21,P13,P16"
7956,"P7,P2,P15,P6,P19"
7957,"P15,P12,P21"
7958,"P4,P18,P6"
7959,"P4,P7,P3,P8,P18,P13"
7960,"P15,P19"
7961,"P16,P10,P13"
7962,"P6,P21,P5"
7963,"P9,P10,P13,P8"
7964,"P13,P7,P5,P21,P14,P4"
7965,"P16,P13,P19,P20,P7,P17"
7966,"P6,P10"
7967,"P11,P20"
7968,"P9,P21,P19,P14,P15,P20"
7969,"P10,P15,P4,P13,P16,P12"
7970,"P19,P10,P17,P12,P14"
7971,"P21,P18,P8,P1"
7972,"P17,P21,P2,P18,P3,P11"
7973,"P2,P13,P10,P21"
7974,"P7,P12,P13"
7975,"P14,P10,P2"
7976,"P12,P19,P11,P20,P3,P10"
7977,"P12,P15,P5,P6,P4,P13"
7978,"P11,P20"
7979,"P2,P11,P5,P13,P15"
7980,"P14,P19"
7981,"P15,P18,P3,P16,P13"
7982,"P8,P4,P10,P18,P3"
7983,"P9,P16,P19"
7984,"P14,P2,P11,P1"
7985,"P2,P13,P11"
7986,"P11,P15"
7987,"P1,P6,P9"
7988,"P20,P1"
7989,"P7,P13,P5,P14"
7990,"P19,P13,P8"
7991,"P11,P14,P2,P12,P7,P13"
7992,"P12,P14,P13"
7993,"P10,P17,P4,P2"
7994,"P21,P4"
7995,"P2,P16,P18,P5,P4"
7996,"P16,P14"
7997,"P8,P19,P20,P14"
7998,"P13,P15"
7999,"P5,P9,P15,P12"
8000,"P16,P3"
8001,"P20,P15,P6"
8002,"P18,P21,P16,P4"
8003,"P5,P6,P17"
8004,"P12,P9,P5,P17,P1"
8005,"P12,P13"
8006,"P10,P3,P17,P5,P21"
8007,"P2,P11,P21"
8008,"P9,P18,P7,P3"
8009,"P7,P2,P1,P18,P13"
8010,"P16,P18,P15,P21"
8011,"P9,P4"
8012,"P16,P9,P5,P20"
8013,"P5,P3,P12"
8014,"P14,P21,P18,P5,P6,P16"
8015,"P2,P16,P8"
8016,"P8,P15,P2,P16,P7,P10"
8017,"P11,P14,P16,P21,P10,P1"
8018,"P19,P16"
8019,"P19,P21,P8,P15"
8020,"P15,P19,P5,P16"
8021,"P17,P12"
8022,"P7,P3,P13,P19"
8023,"P2,P10,P8,P20"
8024,"P18,P10,P13,P14"
8025,"P21,P4"
8026,"P15,P3,P14,P5,P8"
8027,"P6,P9"
8028,"P5,P19,P17,P3,P7,P6"
8029,"P5,P16"
8030,"P12,P16,P11"
8031,"P6,P14,P21"
8032,"P11,P10,P17,P8"
8033,"P11,P6"
8034,"P19,P7,P2"
8035,"P4,P16"
8036,"P13,P18,P12,P4,P10,P19"
8037,"P18,P12"
8038,"P20,P3,P5,P10"
8039,"P14,P21,P18,P2,P19,P4"
8040,"P13,P8,P4,P9"
8041,"P15,P21,P1"
8042,"P10,P7"
8043,"P19,P6,P1,P10,P18,P13"
8044,"P11,P18,P21"
8045,"P3,P21,P2"
8046,"P16,P20"
8047,"P6,P2,P15,P16,P20,P12"
8048,"P16,P5,P21,P12,P7"
8049,"P7,P11,P14"
8050,"P15,P7,P5,P10"
8051,"P1,P4,P5,P17,P9"
8052,"P6,P19,P13,P8"
8053,"P17,P20,P9"
8054,"P6,P14,P19,P16,P2"
8055,"P6,P15,P1,P18,P16"
8056,"P7,P21,P18"
8057,"P13,P20"
8058,"P12,P2,P15,P18,P8"
8059,"P17,P14,P12,P19,P4,P7"
8060,"P10,P13,P20,P12"
8061,"P5,P17,P19"
8062,"P11,P8,P20,P13,P14"
8063,"P3,P2"
8064,"P11,P13,P19"
8065,"P6,P20,P19,P15,P14,P18"
8066,"P10,P14"
8067,"P19,P18,P13,P7,P5,P15"
8068,"P11,P9,P1,P21,P12"
8069,"P2,P18,P7,P9"
8070,"P9,P1,P7,P13,P5,P11"
8071,"P10,P21,P9,P16"
8072,"P5,P18,P16,P1,P6,P13"
8073,"P19,P17,P4,P5,P3,P21"
8074,"P11,P18,P20,P21,P8,P7"
8075,"P21,P6,P12,P15,P13,P19"
8076,"P20,P12"
8077,"P11,P13,P7"
8078,"P17,P1"
8079,"P2,P21"
8080,"P18,P4,P1"
8081,"P9,P4,P6,P14,P2"
8082,"P20,P3"
8083,"P8,P3"
8084,"P17,P2,P15"
8085,"P20,P21,P10"
8086,"P15,P9,P13,P6"
8087,"P13,P20,P21"
8088,"P2,P16,P13,P8"
8089,"P13,P8,P3,P17,P21,P20"
8090,"P11,P12,P21,P10"
8091,"P1,P14,P2,P16,P17"
8092,"P12,P10"
8093,"P15,P4"
8094,"P19,P17,P16"
8095,"P1,P4,P3,P16,P14,P5"
8096,"P11,P17"
8097,"P16,P8,P3,P9,P11,P2"
8098,"P8,P4,P12"
8099,"P7,P12,P6"
8100,"P7,P6,P5,P2"
8101,"P21,P3,P6,P16,P10,P8"
8102,"P3,P20,P2,P1,P4,P21"
8103,"P17,P9,P2"
8104,"P16,P5"
8105,"P9,P21,P13"
8106,"P16,P19,P12,P6,P13"
8107,"P19,P2,P18,P6,P13,P3"
8108,"P9,P5,P8,P18"
8109,"P19,P3,P21"
8110,"P20,P17,P18,P2,P9"
8111,"P3,P20,P18,P21,P16,P1"
8112,"P4,P12"
8113,"P4,P19,P15,P20,P1,P18"
8114,"P9,P8,P21,P16"
8115,"P5,P3,P15,P7,P4,P10"
8116,"P12,P1,P21,P14"
8117,"P21,P6,P1,P5"
8118,"P9,P14,P10,P5"
8119,"P11,P19,P12,P5,P21,P6"
8120,"P6,P10,P5,P2,P1,P20"
8121,"P21,P12,P18"
8122,"P8,P6,P19,P3"
8123,"P16,P18,P2"
8124,"P16,P5,P20,P9,P18"
8125,"P9,P13"
8126,"P7,P6,P15"
8127,"P18,P10,P11,P8,P1,P19"
8128,"P14,P20"
8129,"P18,P16,P12,P17,P11,P5"
8130,"P16,P6,P9,P5"
8131,"P19,P17,P16,P14"
8132,"P1,P2,P13,P14"
8133,"P14,P20,P1,P4"
8134,"P10,P9,P5,P8,P15"
8135,"P3,P10"
8136,"P11,P12"
8137,"P2,P12"
8138,"P15,P16"
8139,"P16,P17,P13,P3"
8140,"P8,P12,P17"
8141,"P13,P21,P6,P20,P2"
8142,"P3,P21,P14,P8,P6,P18"
8143,"P6,P12,P7,P15,P17"
8144,"P7,P2,P15,P20,P4"
8145,"P4,P13,P18"
8146,"P20,P15,P17,P2,P8,P19"
8147,"P8,P4,P14"
8148,"P19,P11,P18,P13"
8149,"P19,P3,P16,P2"
8150,"P18,P1,P7,P2"
8151,"P4,P10,P14,P2,P21"
8152,"P20,P21"
8153,"P17,P16,P6,P9"
8154,"P3,P21,P20,P8"
8155,"P16,P8,P1,P7,P3,P2"
8156,"P4,P19,P13,P18"
8157,"P10,P14"
8158,"P4,P1,P15,P13,P9,P8"
8159,"P13,P7,P4"
8160,"P6,P9,P8,P18"
8161,"P21,P5,P9"
8162,"P6,P19,P11,P4"
8163,"P8,P18,P10,P4"
8164,"P6,P10"
8165,"P20,P16"
8166,"P6,P13,P1,P20"
8167,"P12,P9,P7,P4,P18"
8168,"P21,P1,P14"
8169,"P15,P16,P10"
8170,"P21,P3"
8171,"P9,P6,P20,P17,P12,P5"
8172,"P2,P10,P7"
8173,"P1,P21,P13"
8174,"P8,P2,P11"
8175,"P9,P15"
8176,"P5,P16,P20,P7,P10,P12"
8177,"P7,P10,P14,P11,P5"
8178,"P16,P10,P18,P17,P8"
8179,"P3,P20,P4,P15"
8180,"P8,P15,P14,P13,P1"
8181,"P6,P12,P7,P15,P16"
8182,"P10,P11,P15"
8183,"P9,P4,P12,P7"
8184,"P13,P21,P2,P17,P14,P19"
8185,"P17,P20,P19,P9"
8186,"P21,P3"
8187,"P12,P3,P10,P14,P15,P7"
8188,"P18,P20,P10,P11,P13"
8189,"P17,P20"
8190,"P8,P10"
8191,"P7,P3,P13,P16,P12,P11"
8192,"P21,P7"
8193,"P1,P20"
8194,"P17,P18,P21"
8195,"P20,P12,P13"
8196,"P15,P20,P16"
8197,"P13,P16,P17"
8198,"P17,P18,P1,P4,P14,P6"
8199,"P7,P4,P9"
8200,"P4,P21,P6"
8201,"P8,P9,P1,P20"
8202,"P9,P10,P1,P15"
8203,"P3,P21,P4"
8204,"P11,P19,P13"
8205,"P15,P19,P12,P14,P4"
8206,"P7,P20"
8207,"P12,P8,P2"
8208,"P19,P7"
8209,"P7,P21,P19,P11,P16"
8210,"P16,P21,P17,P20"
8211,"P13,P4,P6,P15,P14"
8212,"P4,P9,P6,P10"
8213,"P1,P2"
8214,"P14,P20,P2,P1,P9,P3"
8215,"P3,P8,P14,P19,P5,P2"
8216,"P13,P14,P3,P1,P6"
8217,"P3,P21"
8218,"P9,P12,P4,P17,P18"
8219,"P8,P9,P15,P19,P21,P3"
8220,"P4,P3"
8221,"P13,P2"
8222,"P8,P1"
8223,"P11,P19,P16,P8,P20,P2"
8224,"P4,P6,P9,P11,P12"
8225,"P4,P19,P12,P3"
8226,"P5,P6,P21"
8227,"P14,P11,P2,P18,P1"
8228,"P16,P2"
8229,"P14,P19,P10,P2"
8230,"P11,P15,P18,P19"
8231,"P16,P4,P9,P7"
8232,"P3,P6,P1,P2"
8233,"P12,P4,P11,P17"
8234,"P18,P10,P8"
8235,"P11,P14,P17,P12,P13"
8236,"P16,P9,P20,P8,P1,P5"
8237,"P17,P20,P4,P3,P15"
8238,"P11,P14,P4,P17"
8239,"P3,P6,P1,P12"
8240,"P2,P9,P17,P7"
8241,"P12,P15,P14,P18"
8242,"P11,P10,P3"
8243,"P6,P3,P10"
8244,"P2,P16,P20,P18,P3"
8245,"P10,P7,P8,P12,P15,P9"
8246,"P14,P12,P1,P11,P10"
8247,"P13,P16,P9,P19,P11"
8248,"P3,P8,P17"
8249,"P16,P17,P5,P7,P14"
8250,"P16,P18,P9"
8251,"P21,P7,P16"
8252,"P2,P11,P3,P16"
8253,"P15,P12"
8254,"P21,P8,P6,P5,P7"
8255,"P4,P7,P17,P21,P10"
8256,"P1,P2,P5"
8257,"P16,P8,P10,P1,P7,P14"
8258,"P16,P11,P13"
8259,"P19,P12,P5"
8260,"P10,P5,P8"
8261,"P14,P15,P9"
8262,"P5,P2,P17,P21"
8263,"P1,P16,P12,P17,P4"
8264,"P21,P7,P3,P4,P14"
8265,"P3,P5"
8266,"P1,P7,P14,P2"
8267,"P14,P1,P18"
8268,"P16,P17,P4"
8269,"P15,P12,P17,P9"
8270,"P18,P16,P12,P19,P6,P3"
8271,"P19,P7"
8272,"P20,P21"
8273,"P17,P19,P13"
8274,"P12,P21,P6"
8275,"P3,P8,P20"
8276,"P17,P14,P6,P13"
8277,"P12,P1,P8,P18,P11,P20"
8278,"P9,P18,P13,P2"
8279,"P2,P3"
8280,"P7,P5,P2,P1,P19"
8281,"P6,P4,P19,P18"
8282,"P7,P20,P13,P2,P16,P21"
8283,"P4,P6,P12"
8284,"P13,P3,P9,P5,P2"
8285,"P5,P4,P9,P2,P21"
8286,"P19,P21,P17,P18"
8287,"P8,P10,P5,P4,P16,P18"
8288,"P11,P5"
8289,"P7,P4,P6"
8290,"P21,P10,P3,P12,P6,P15"
8291,"P13,P12,P20,P6,P19"
8292,"P5,P9,P6"
8293,"P9,P15,P12,P11"
8294,"P13,P6,P10,P20,P14"
8295,"P17,P15"
8296,"P6,P17,P18,P21"
8297,"P4,P15,P2,P6,P14,P5"
8298,"P11,P18,P12,P5"
8299,"P10,P8,P3"
8300,"P15,P5,P2,P18,P8"
8301,"P17,P21,P10,P14,P3,P1"
8302,"P14,P6,P20,P21,P11,P3"
8303,"P10,P1,P14,P19,P9,P5"
8304,"P2,P12,P11,P13"
8305,"P19,P15,P11"
8306,"P19,P8,P7,P18"
8307,"P4,P19,P14,P6"
8308,"P20,P17"
8309,"P21,P4,P11,P12"
8310,"P18,P17,P10"
8311,"P19,P15,P12,P8,P17"
8312,"P15,P7,P13,P11"
8313,"P6,P16,P14,P19,P3,P4"
8314,"P4,P16,P13"
8315,"P11,P17"
8316,"P12,P1,P9,P17,P16"
8317,"P18,P15"
8318,"P17,P10,P2"
8319,"P1,P14"
8320,"P13,P9,P12,P20,P2"
8321,"P14,P2,P6,P20"
8322,"P17,P15"
8323,"P5,P18,P11"
8324,"P11,P18,P2,P19,P12"
8325,"P17,P1,P12"
8326,"P9,P14,P11"
8327,"P7,P5"
8328,"P1,P7,P21,P16"
8329,"P8,P2"
8330,"P17,P11,P9,P6,P8,P10"
8331,"P20,P17,P7,P16,P14,P8"
8332,"P19,P11,P14,P2,P17,P16"
8333,"P13,P11,P10"
8334,"P15,P9,P14,P2,P3"
8335,"P21,P2"
8336,"P9,P7,P19,P2,P3,P14"
8337,"P12,P17,P16"
8338,"P4,P9,P13,P1"
8339,"P5,P11"
8340,"P1,P21,P12"
8341,"P21,P10,P2,P8,P9,P20"
8342,"P19,P3,P21,P12,P9,P1"
8343,"P15,P21"
8344,"P20,P12,P1,P7"
8345,"P9,P21,P5,P11"
8346,"P2,P11,P17"
8347,"P7,P11"
8348,"P4,P6,P14,P9"
8349,"P1,P18"
8350,"P7,P18,P15,P12,P11,P13"
8351,"P2,P13,P20,P14,P9,P7"
8352,"P14,P15"
8353,"P17,P16,P11"
8354,"P5,P16"
8355,"P15,P7,P13,P6,P4,P10"
8356,"P3,P15,P20,P9,P11,P17"
8357,"P10,P18,P19,P4,P3,P14"
8358,"P4,P16,P8,P9,P20"
8359,"P6,P21,P3,P19"
8360,"P7,P4,P12,P1"
8361,"P15,P2,P16,P4,P20,P5"
8362,"P5,P7"
8363,"P20,P6,P12,P2"
8364,"P13,P3,P18,P8,P1,P19"
8365,"P14,P6,P18,P19,P4,P8"
8366,"P18,P9,P2"
8367,"P15,P17"
8368,"P14,P20,P7"
8369,"P7,P6"
8370,"P4,P19,P21,P2"
8371,"P6,P5"
8372,"P19,P4,P14,P8"
8373,"P9,P11,P7"
8374,"P6,P4,P1,P12"
8375,"P18,P20,P4,P3"
8376,"P18,P8,P4,P2,P20,P21"
8377,"P5,P15,P1,P7"
8378,"P9,P3,P18,P21"
8379,"P2,P10,P7,P17"
8380,"P16,P12"
8381,"P9,P2,P11,P12"
8382,"P18,P13,P10,P9"
8383,"P5,P13,P10,P20"
8384,"P1,P16,P6,P7"
8385,"P8,P9"
8386,"P20,P4"
8387,"P5,P18,P17,P10,P9"
8388,"P8,P12,P16,P11,P21,P3"
8389,"P18,P1,P17,P4"
8390,"P6,P13"
8391,"P8,P21,P7"
8392,"P20,P14,P3"
8393,"P8,P1,P20,P5,P2,P15"
8394,"P1,P13,P10,P15,P7,P11"
8395,"P2,P1,P18,P4,P16,P9"
8396,"P3,P21,P15,P2"
8397,"P6,P8,P1,P18,P10"
8398,"P13,P14,P6,P17,P3"
8399,"P20,P15,P17,P19,P7,P12"
8400,"P21,P9,P7,P20,P3,P16"
8401,"P11,P2,P8,P14,P1"
8402,"P20,P3,P7"
8403,"P12,P4"
8404,"P15,P3,P17"
8405,"P2,P19"
8406,"P9,P21,P14,P11,P5,P10"
8407,"P18,P5,P14,P12,P20,P7"
8408,"P7,P2,P10,P20"
8409,"P8,P5,P12,P20,P19"
8410,"P19,P3,P1,P7,P12"
8411,"P10,P4,P12"
8412,"P10,P15,P19,P11"
8413,"P3,P18,P11,P1,P4,P6"
8414,"P17,P7"
8415,"P19,P6,P4,P3,P14,P7"
8416,"P16,P1,P4,P13"
8417,"P9,P4,P17,P8"
8418,"P9,P5,P7,P14,P19,P4"
8419,"P14,P3,P19,P16,P7"
8420,"P4,P10"
8421,"P4,P21"
8422,"P20,P10"
8423,"P17,P19,P1,P11,P14,P16"
8424,"P18,P11,P17,P14,P9,P2"
8425,"P20,P13,P4,P18,P10"
8426,"P9,P6"
8427,"P3,P14"
8428,"P7,P9,P2"
8429,"P14,P13"
8430,"P7,P4,P8"
8431,"P7,P8,P16,P21,P13,P3"
8432,"P19,P18,P10,P9,P17"
8433,"P12,P18,P16"
8434,"P21,P9,P17,P11"
8435,"P4,P5,P9"
8436,"P16,P12"
8437,"P4,P14,P10,P18,P15,P1"
8438,"P14,P10,P1,P2"
8439,"P9,P19"
8440,"P7,P8"
8441,"P2,P19,P9,P15,P6"
8442,"P5,P4,P13,P8,P3"
8443,"P15,P21,P14,P3"
8444,"P15,P10,P8,P12"
8445,"P21,P4,P8,P13"
8446,"P20,P8,P1,P4"
8447,"P20,P10,P12,P5,P14"
8448,"P21,P6,P10,P8,P19"
8449,"P2,P3,P10,P6,P15"
8450,"P4,P2,P6,P13,P16,P10"
8451,"P17,P20,P1"
8452,"P13,P19,P2,P9,P14"
8453,"P21,P14,P10"
8454,"P2,P9,P20"
8455,"P15,P20,P14,P16,P21,P4"
8456,"P15,P13,P2,P14"
8457,"P1,P21,P3,P6,P20"
8458,"P5,P10"
8459,"P3,P18,P21"
8460,"P1,P20"
8461,"P6,P12,P7,P19,P10,P8"
8462,"P11,P20,P10,P15,P1"
8463,"P18,P4,P14"
8464,"P8,P13,P11"
8465,"P11,P14,P15,P16,P3,P9"
8466,"P17,P12,P15,P9,P10"
8467,"P6,P17,P18,P21"
8468,"P2,P18,P8,P7"
8469,"P15,P17,P2,P5,P6"
8470,"P7,P12,P20,P18,P15"
8471,"P16,P15,P5,P17,P18,P20"
8472,"P11,P14,P19"
8473,"P16,P10,P14"
8474,"P13,P8,P19,P17,P9,P2"
8475,"P11,P7,P16,P6"
8476,"P12,P17,P7,P8,P3,P19"
8477,"P1,P8,P13,P2"
8478,"P7,P16,P15,P3,P11"
8479,"P13,P3"
8480,"P21,P17,P2"
8481,"P9,P20,P2,P19,P6"
8482,"P17,P1,P16,P7,P18,P8"
8483,"P10,P2"
8484,"P16,P20,P10,P3"
8485,"P4,P5,P8,P14,P12"
8486,"P18,P20,P7"
8487,"P7,P8,P11,P16,P19,P15"
8488,"P10,P12,P18,P6"
8489,"P21,P15,P9,P6"
8490,"P16,P15,P6"
8491,"P9,P8"
8492,"P7,P9,P11,P21,P1,P8"
8493,"P21,P12,P4,P9,P13,P16"
8494,"P15,P4,P8,P12,P1,P19"
8495,"P12,P9,P7,P19,P14,P13"
8496,"P17,P3,P8,P6"
8497,"P20,P13"
8498,"P15,P6,P4,P14,P20"
8499,"P14,P18,P11,P15"
8500,"P18,P9,P7,P10,P15,P11"
8501,"P12,P1,P18,P2,P17,P14"
8502,"P2,P11"
8503,"P5,P14,P11,P21,P17"
8504,"P13,P3,P11,P21"
8505,"P10,P8,P19,P4"
8506,"P12,P3"
8507,"P14,P12"
8508,"P21,P17,P18,P13,P15"
8509,"P17,P5,P6"
8510,"P11,P12,P19,P7,P18"
8511,"P5,P20"
8512,"P8,P4,P12,P6,P21,P1"
8513,"P11,P3"
8514,"P14,P12,P5,P7,P10"
8515,"P3,P19,P9"
8516,"P11,P15,P10,P17,P3"
8517,"P10,P17,P21,P13,P6"
8518,"P8,P4,P10,P7"
8519,"P14,P1,P8,P9"
8520,"P3,P9"
8521,"P6,P12,P19,P11,P9"
8522,"P5,P17"
8523,"P20,P9"
8524,"P7,P1,P11,P19,P21,P9"
8525,"P21,P1"
8526,"P10,P14,P15,P21,P17,P1"
8527,"P4,P3,P10,P11"
8528,"P12,P7,P8,P11,P3"
8529,"P21,P15,P9,P14"
8530,"P14,P15"
8531,"P1,P18,P7,P3,P6,P9"
8532,"P21,P12,P7,P1,P16"
8533,"P6,P19,P20"
8534,"P11,P5,P3,P21"
8535,"P6,P8,P4,P9,P15"
8536,"P12,P21,P19,P14"
8537,"P9,P4,P7,P18,P5,P15"
8538,"P13,P19,P1,P18"
8539,"P13,P20,P5,P2"
8540,"P18,P7,P11"
8541,"P17,P15,P13"
8542,"P11,P13,P14,P16,P7"
8543,"P12,P18"
8544,"P4,P15,P21,P9"
8545,"P20,P13,P18,P11,P3"
8546,"P20,P1,P15,P13,P12,P4"
8547,"P5,P1,P7,P11"
8548,"P17,P8"
8549,"P17,P14,P1,P20,P16"
8550,"P9,P10,P19,P14,P21,P3"
8551,"P8,P12"
8552,"P21,P19,P6,P16,P1,P17"
8553,"P20,P18,P5,P3,P19"
8554,"P2,P5,P10,P11,P1,P15"
8555,"P6,P10,P18,P13,P9"
8556,"P19,P21,P18,P4"
8557,"P19,P11,P4,P15"
8558,"P9,P8,P10,P2,P5"
8559,"P20,P16"
8560,"P6,P1"
8561,"P8,P9,P17,P7,P6"
8562,"P10,P17,P14"
8563,"P9,P3,P12"
8564,"P4,P7,P18"
8565,"P16,P10,P4,P15,P19"
8566,"P10,P17,P12,P1"
8567,"P3,P8,P18,P9,P11"
8568,"P17,P9,P12,P18,P13"
8569,"P14,P6"
8570,"P17,P9,P8,P18"
8571,"P20,P7,P8,P2,P9,P10"
8572,"P18,P3,P17,P11,P19,P4"
8573,"P7,P17,P13"
8574,"P8,P19,P15,P13,P1"
8575,"P17,P14"
8576,"P21,P16"
8577,"P2,P10,P19,P21,P7,P17"
8578,"P13,P7,P4"
8579,"P11,P4,P15"
8580,"P14,P20,P17,P7,P21"
8581,"P4,P8,P19,P1,P12"
8582,"P17,P11"
8583,"P5,P9,P2,P4"
8584,"P17,P6,P16"
8585,"P3,P12,P10"
8586,"P3,P5,P12"
8587,"P18,P15,P2,P13,P11,P20"
8588,"P6,P9"
8589,"P12,P5,P2,P17"
8590,"P10,P17"
8591,"P18,P12"
8592,"P18,P2,P12,P1"
8593,"P20,P17"
8594,"P3,P14,P17,P12"
8595,"P11,P5"
8596,"P8,P11,P9,P4,P1,P15"
8597,"P15,P5,P2"
8598,"P17,P5,P6,P12,P15,P9"
8599,"P11,P9,P20,P17,P2"
8600,"P7,P9,P10,P13,P17"
8601,"P6,P8"
8602,"P1,P16,P21,P6"
8603,"P21,P15,P5,P14,P2"
8604,"P17,P18"
8605,"P8,P17"
8606,"P10,P11"
8607,"P1,P20,P16,P21,P15,P5"
8608,"P18,P3,P10,P19"
8609,"P4,P3,P21,P13"
8610,"P19,P14,P9,P21"
8611,"P19,P16,P2,P14,P10,P13"
8612,"P9,P12,P2,P19"
8613,"P21,P17"
8614,"P16,P8"
8615,"P2,P3,P11,P7"
8616,"P17,P10,P5,P18"
8617,"P10,P18"
8618,"P16,P17,P8,P1,P18,P20"
8619,"P4,P15,P2,P5,P1"
8620,"P17,P2,P4"
8621,"P8,P5,P16"
8622,"P1,P20,P4,P3,P19,P10"
8623,"P18,P7,P15,P16,P20,P12"
8624,"P16,P3,P10,P11,P18"
8625,"P18,P6,P3,P1,P14"
8626,"P2,P18,P20,P10,P1,P7"
8627,"P16,P11,P7,P12,P13,P17"
8628,"P7,P11,P10"
8629,"P15,P20,P12,P8,P7"
8630,"P16,P20,P5,P11,P21"
8631,"P2,P11,P15,P7"
8632,"P13,P1,P5,P18,P12"
8633,"P5,P19,P17,P1"
8634,"P5,P9"
8635,"P3,P10,P21,P5,P18"
8636,"P18,P1,P9,P17"
8637,"P19,P12,P4,P21"
8638,"P12,P21"
8639,"P13,P16,P5,P17,P20,P9"
8640,"P17,P12"
8641,"P15,P17,P20,P13,P7"
8642,"P4,P13,P6"
8643,"P19,P5,P14"
8644,"P21,P16,P6,P9"
8645,"P9,P7,P17,P2"
8646,"P15,P10,P9,P6,P3"
8647,"P20,P11,P2,P10"
8648,"P20,P9,P15,P14,P10"
8649,"P21,P4,P12,P2"
8650,"P20,P11,P17,P21,P7"
8651,"P14,P13,P5"
8652,"P6,P18,P16,P3"
8653,"P20,P10,P9,P19,P6"
8654,"P20,P18,P16,P14"
8655,"P11,P16,P17"
8656,"P13,P3,P4,P7"
8657,"P9,P11,P3,P7,P1,P5"
8658,"P20,P19,P1,P8,P21,P7"
8659,"P5,P1,P12,P14,P6"
8660,"P1,P12,P16,P20"
8661,"P4,P9,P19"
8662,"P9,P5,P3,P2,P14"
8663,"P9,P13,P15,P14,P8"
8664,"P13,P2,P15,P21,P1"
8665,"P20,P10,P5,P2,P19"
8666,"P6,P12,P18"
8667,"P12,P5,P8,P18,P9,P4"
8668,"P10,P19,P15,P18,P21"
8669,"P21,P9,P1,P4,P2"
8670,"P14,P17,P4,P8,P1"
8671,"P1,P8"
8672,"P13,P3,P9,P19"
8673,"P6,P7,P13,P4,P18,P14"
